41059,26729
41054,26725
41049,26725
41040,26740
41047,26723
41035,26723
41037,26728
41020,26740
41027,26730
41014,26746
41045,26716
41035,26742
41004,26723
41029,26739
41019,26734
41015,26739
41053,26720
41063,26741
41036,26756
41019,26744
41048,26734
41050,26743
41003,26727
41027,26729
41046,26737
41013,26731
41022,26739
41022,26731
41016,26753
41030,26718
41035,26732
41054,26748
41053,26711
41003,26728
41063,26717
41029,26712
41028,26734
41028,26731
41048,26724
41031,26729
41043,26737
41045,26733
41020,26726
41059,26744
41060,26717
41037,26757
40995,26732
41066,26721
41042,26728
41015,26724
41015,26724
41059,26736
41029,26732
41022,26718
41022,26749
41043,26730
41038,26725
41046,26729
40998,26734
41037,26729
41050,26718
41032,26747
41012,26722
41039,26749
41028,26743
41035,26726
41045,26757
41009,26738
41038,26721
41008,26727
41033,26733
41053,26716
41050,26732
41009,26724
41046,26751
41026,26737
41031,26737
41040,26723
41048,26729
41033,26752
41032,26729
41015,26742
41021,26729
41046,26738
41031,26740
41040,26714
41040,26748
41015,26745
41022,26727
41052,26740
41032,26732
41028,26713
41049,26721
41043,26734
41049,26715
41058,26721
41030,26748
41051,26719
41046,26718
41046,26721
41031,26725
41073,26730
41033,26729
41005,26737
41057,26717
41017,26732
41027,26735
41016,26740
41051,26716
41049,26721
41007,26739
41048,26719
41027,26714
41009,26733
41047,26739
41022,26729
41017,26717
41049,26721
41062,26747
41047,26766
41068,26746
41039,26731
41016,26729
41032,26715
41032,26734
41024,26734
41028,26745
41003,26764
41026,26731
41043,26719
41029,26737
41027,26734
41055,26740
40999,26766
41050,26748
41020,26727
41012,26738
41069,26729
41028,26734
41058,26721
41023,26734
41069,26719
41029,26741
41010,26735
41034,26726
41019,26721
41033,26716
41029,26728
41065,26755
41042,26729
41027,26723
41028,26731
41050,26723
41031,26733
41036,26728
41049,26718
41039,26711
41039,26741
41033,26729
41045,26742
41051,26745
41008,26725
41030,26753
41027,26731
41056,26718
41055,26730
41004,26726
41041,26722
41037,26732
41046,26728
41048,26719
41032,26736
41021,26718
41022,26726
41026,26750
41018,26742
41016,26713
41025,26736
41042,26713
41021,26734
41016,26745
41066,26742
41045,26721
41013,26731
41049,26713
41035,26723
41020,26723
41037,26734
41022,26720
41045,26728
41027,26732
41039,26738
41028,26739
41024,26733
41042,26736
41026,26724
41048,26720
41050,26747
41039,26756
41030,26723
41038,26706
41043,26725
41033,26748
41034,26741
41038,26724
41027,26732
41034,26726
41047,26738
41030,26756
41032,26745
41013,26722
41045,26729
41031,26732
41033,26728
41017,26719
41041,26737
41073,26713
41045,26728
41062,26722
41025,26710
41036,26737
41060,26725
41025,26744
41062,26729
41056,26742
41045,26738
41039,26731
41033,26720
41024,26720
41054,26714
41016,26726
41002,26734
41017,26724
41056,26726
41023,26761
41016,26730
41052,26721
41029,26721
40993,26713
41038,26722
41023,26733
41032,26735
41028,26743
41028,26723
41006,26710
41051,26753
41007,26746
41043,26741
41062,26719
41066,26729
41026,26718
41034,26734
41058,26712
41024,26736
41039,26710
41050,26720
41021,26738
41052,26734
41063,26727
41023,26712
41031,26722
41041,26724
41054,26723
41007,26755
41049,26742
41023,26724
41038,26737
41049,26733
41024,26739
41043,26733
41003,26732
41055,26731
41040,26763
41030,26730
41030,26724
41021,26733
41069,26753
41027,26721
41000,26722
41026,26729
41090,26727
41020,26733
41034,26734
41039,26755
41006,26734
41023,26754
41027,26722
41020,26713
41027,26733
41050,26727
41043,26734
41020,26754
41044,26723
41050,26756
41052,26742
41019,26721
41027,26749
41046,26723
41065,26730
41016,26740
41011,26719
41073,26726
41058,26716
41018,26726
41061,26724
41051,26724
41039,26716
41047,26714
41056,26722
41070,26732
41056,26721
41024,26740
41031,26709
41014,26726
41061,26760
41008,26738
41055,26741
41012,26719
41015,26719
41043,26730
41005,26716
41024,26724
41049,26735
41015,26739
41010,26733
41059,26719
41024,26727
41037,26722
41028,26715
41048,26708
41025,26728
41053,26740
41038,26742
41042,26715
41016,26743
41066,26722
41038,26727
41037,26744
41029,26722
41042,26711
41035,26729
41048,26752
41045,26720
41022,26738
41039,26712
41012,26734
41052,26725
40984,26757
41058,26725
41028,26737
41008,26737
41046,26729
41022,26732
41014,26718
41069,26709
41050,26723
41031,26718
41019,26711
41004,26758
41035,26724
41061,26710
41028,26760
41042,26720
41059,26742
41035,26749
41026,26710
41042,26726
41051,26752
41042,26725
41036,26735
41052,26746
41033,26730
41037,26718
41019,26731
41050,26733
41049,26720
41042,26740
41030,26730
41038,26733
41002,26728
41051,26744
41035,26700
41017,26743
41022,26733
41015,26720
41049,26739
41036,26728
41032,26758
41039,26753
41017,26711
41043,26731
41054,26724
41034,26735
41032,26753
41022,26726
41047,26742
41042,26734
41050,26726
41038,26703
41040,26745
41037,26733
41050,26726
41030,26711
41031,26727
41009,26723
41016,26749
41048,26747
41035,26725
41051,26726
41023,26750
41024,26735
41066,26735
41043,26744
41007,26715
41022,26739
41026,26741
41032,26731
41031,26719
41023,26722
41018,26712
41023,26715
41040,26704
41025,26709
41037,26725
41011,26738
41025,26737
41026,26721
41053,26739
41021,26735
41023,26737
41035,26723
41023,26734
41022,26741
41019,26749
41028,26725
41027,26745
41047,26718
41057,26715
41045,26722
41052,26750
41006,26712
41054,26746
41023,26707
41015,26743
41065,26721
41022,26732
41018,26749
41015,26736
41001,26704
41054,26728
41062,26728
41027,26738
